START_DATE,START_DATE,START_TIME,END_DATE,END_DATE,END_TIME,TIME DIFF(MINS),HOURS,CATEGORY,START,STOP,MILES,SPEED,PURPOSE
04-01-2016 13:43,01-04-2016,01:43:00 PM,04-01-2016 14:01,01-04-2016,02:01:00 PM,12:18:00 AM,0.30,Business,Kissimmee,Kissimmee,11,36.7,Meeting
04-01-2016 14:36,01-04-2016,02:36:00 PM,04-01-2016 15:24,01-04-2016,03:24:00 PM,12:48:00 AM,0.80,Business,Kissimmee,Orlando,15.5,19.4,Customer Visit
04-01-2016 16:01,01-04-2016,04:01:00 PM,04-01-2016 16:49,01-04-2016,04:49:00 PM,12:48:00 AM,0.80,Business,Orlando,Kissimmee,20.3,25.4,Meeting
04-01-2016 16:52,01-04-2016,04:52:00 PM,04-01-2016 16:57,01-04-2016,04:57:00 PM,12:05:00 AM,0.08,Personal,Kissimmee,Kissimmee,0.7,8.4,Unknown
04-02-2016 08:48,02-04-2016,08:48:00 AM,04-02-2016 09:04,02-04-2016,09:04:00 AM,12:16:00 AM,0.27,Personal,Kissimmee,Kissimmee,5.5,20.6,Unknown
04-02-2016 11:01,02-04-2016,11:01:00 AM,04-02-2016 11:16,02-04-2016,11:16:00 AM,12:15:00 AM,0.25,Personal,Kissimmee,Kissimmee,5.1,20.4,Unknown
04-02-2016 12:21,02-04-2016,12:21:00 PM,04-02-2016 14:47,02-04-2016,02:47:00 PM,02:26:00 AM,2.43,Business,Kissimmee,Daytona Beach,77.3,31.8,Customer Visit
04-02-2016 16:57,02-04-2016,04:57:00 PM,04-02-2016 18:09,02-04-2016,06:09:00 PM,01:12:00 AM,1.20,Business,Daytona Beach,Jacksonville,80.5,67.1,Customer Visit
04-02-2016 19:38,02-04-2016,07:38:00 PM,04-02-2016 22:36,02-04-2016,10:36:00 PM,02:58:00 AM,2.97,Business,Jacksonville,Ridgeland,174.2,58.7,Customer Visit
04-02-2016 23:11,02-04-2016,11:11:00 PM,04-03-2016 01:34,03-04-2016,01:34:00 AM,02:23:00 AM,2.38,Business,Ridgeland,Florence,144,60.4,Meeting
04-03-2016 02:00,03-04-2016,02:00:00 AM,04-03-2016 04:16,03-04-2016,04:16:00 AM,02:16:00 AM,2.27,Business,Florence,Cary,159.3,70.3,Meeting
04-05-2016 21:39,05-04-2016,09:39:00 PM,04-05-2016 21:55,05-04-2016,09:55:00 PM,12:16:00 AM,0.27,Business,Whitebridge,Wayne Ridge,7.9,29.6,Meal/Entertain
04-06-2016 00:19,06-04-2016,12:19:00 AM,04-06-2016 00:39,06-04-2016,12:39:00 AM,12:20:00 AM,0.33,Business,Wayne Ridge,Whitebridge,8,24.0,Meal/Entertain
04-07-2016 18:20,07-04-2016,06:20:00 PM,04-07-2016 18:39,07-04-2016,06:39:00 PM,12:19:00 AM,0.32,Business,Cary,Morrisville,6.1,19.3,Meal/Entertain
04-07-2016 19:45,07-04-2016,07:45:00 PM,04-07-2016 20:00,07-04-2016,08:00:00 PM,12:15:00 AM,0.25,Business,Morrisville,Cary,6.1,24.4,Errand/Supplies
04-08-2016 12:30,08-04-2016,12:30:00 PM,04-08-2016 12:48,08-04-2016,12:48:00 PM,12:18:00 AM,0.30,Business,Cary,Durham,10.5,35.0,Meeting
